StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,טופס הסכמה מדעת,Time luck_First Click,Time luck_Last Click,Time luck_Page Submit,Time luck_Click Count,חלוקה מזל,Time merit_First Click,Time merit_Last Click,Time merit_Page Submit,Time merit_Click Count,חלוקה מריט,Time inheritance_First Click,Time inheritance_Last Click,Time inheritance_Page Submit,Time inheritance_Click Count,חלוקה ירושה,SC0,surveyID,userID
12/12/2021 12:30,12/12/2021 12:32,IP Address,31.168.130.99,100,163,True,12/12/2021 12:32,R_8xeBaMpTT8H442l,,,,,32.67149353,35.22680664,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,93.211,93.211,99.141,1,"אני לא מחלק מחדש: משתתף א' מקבל  12 ש""ח, משתתף ב' מקבל 0 ש""ח",12,8d0d2944744db0a8ceb296e08bbcae45,d584f253df28328231622f74ad534901
12/12/2021 13:03,12/12/2021 13:05,IP Address,176.231.134.123,100,132,True,12/12/2021 13:05,R_3dG4s5H55DowLbe,,,,,31.42900085,34.58700562,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,107.985,107.985,111.005,1,"אני לא מחלק מחדש: משתתף א' מקבל  12 ש""ח, משתתף ב' מקבל 0 ש""ח",12,8d0d2944744db0a8ceb296e08bbcae45,1725eec7f3cfcbfb414d5cd33190ced9
12/12/2021 13:06,12/12/2021 13:08,IP Address,84.229.65.52,100,87,True,12/12/2021 13:08,R_2cdzYjAYZOXM2km,,,,,31.9631958,34.80400085,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,2.324,72.373,74.981,8,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,764188f9ded729b81e8ac37d5589c2e7
12/12/2021 13:09,12/12/2021 13:12,IP Address,87.71.105.155,100,220,True,12/12/2021 13:12,R_1LGQrvJCEYbbyNH,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,7.276,165.37,166.359,44,"אני מחלק מחדש: משתתף א' מקבל 6 ש""ח, משתתף ב' מקבל 6 ש""ח",6,8d0d2944744db0a8ceb296e08bbcae45,e964bab0578083549bbf4a73db5d74b8
12/12/2021 13:11,12/12/2021 13:13,IP Address,213.137.70.175,100,95,True,12/12/2021 13:13,R_Q6daoyhpZi33QFr,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,0.929,76.993,78.254,19,"אני לא מחלק מחדש:   עובד א' מקבל 12 ש""ח , עובד ב' מקבל 0 ש""ח",,,,,,12,8d0d2944744db0a8ceb296e08bbcae45,6b0610101b698164b71553728c7cb5a9
12/12/2021 13:17,12/12/2021 13:18,IP Address,80.246.140.179,100,51,True,12/12/2021 13:18,R_1QKsVwg6bFmVRDc,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,1.641,37.562,38.224,8,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב' מקבל 6 ש""ח",,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,e3d581fca85a6a54b48f7488b90ba959
12/12/2021 13:16,12/12/2021 13:18,IP Address,81.218.46.66,100,123,True,12/12/2021 13:18,R_3KIpeGxDhrpPGn0,,,,,31.30290222,34.42900085,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,68.478,68.478,117.579,1,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,5e43e965c4bc2192c6902652ebaacabf
12/12/2021 13:16,12/12/2021 13:19,IP Address,109.66.133.252,100,181,True,12/12/2021 13:19,R_s69i6SDwtxhh4Mp,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,23.751,141.597,142.941,14,"אני מחלק מחדש: משתתף א' מקבל 6 ש""ח, משתתף ב' מקבל 6 ש""ח",6,8d0d2944744db0a8ceb296e08bbcae45,934f54b2d2234b19fe94276c05309e62
12/12/2021 13:19,12/12/2021 13:23,IP Address,46.116.30.182,100,195,True,12/12/2021 13:23,R_2yeDBUaiktpBGPi,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,29.846,72.772,76.312,9,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,e57410b3cf83624db5a94381b45f450d
12/12/2021 13:22,12/12/2021 13:24,IP Address,212.117.136.131,100,107,True,12/12/2021 13:24,R_2v0NQH5sGFTMwu2,,,,,31.9631958,34.80400085,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,2.088,87.535,89.341,34,"אני מחלק מחדש: עובד א' מקבל 8 ש""ח, עובד ב' מקבל 4 ש""ח",,,,,,8,8d0d2944744db0a8ceb296e08bbcae45,c991a0254464eeedb19a8d723fe4ed55
12/12/2021 13:23,12/12/2021 13:25,IP Address,45.80.90.160,100,153,True,12/12/2021 13:25,R_1FR24OojCq1rPyL,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,102.168,102.168,106.103,1,"אני לא מחלק מחדש:   עובד א' מקבל 12 ש""ח , עובד ב' מקבל 0 ש""ח",,,,,,,,,,,12,8d0d2944744db0a8ceb296e08bbcae45,cd714b1d24d52c320647b52bb599753c
12/12/2021 13:24,12/12/2021 13:26,IP Address,79.181.146.31,100,138,True,12/12/2021 13:26,R_31vkyZ3iAygQqW6,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,100.501,108.869,114.732,2,"אני מחלק מחדש: משתתף א' מקבל 8 ש""ח, משתתף ב' מקבל 4 ש""ח",8,8d0d2944744db0a8ceb296e08bbcae45,b6232f4288884b8258d4b93e72408184
12/12/2021 13:24,12/12/2021 13:27,IP Address,37.142.93.28,100,161,True,12/12/2021 13:27,R_tE8xbOUsXuIFCCJ,,,,,32.81599426,34.98210144,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,4.675,145.093,146.3,10,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב' מקבל 6 ש""ח",,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,090f9ab99446f75d455cacf85f9d8ed7
12/12/2021 13:35,12/12/2021 13:38,IP Address,176.228.149.48,100,136,True,12/12/2021 13:38,R_A0do8567jzffXSp,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,53.611,100.506,103.388,17,"אני מחלק מחדש: משתתף א' מקבל 6 ש""ח, משתתף ב' מקבל 6 ש""ח",6,8d0d2944744db0a8ceb296e08bbcae45,6e48431a34cc92fef202946e6a195fd4
12/12/2021 13:35,12/12/2021 13:39,IP Address,87.71.15.70,100,228,True,12/12/2021 13:39,R_OdKBLUTHZXcqH1T,,,,,32.08210754,34.81219482,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,205.46,205.46,210.72,1,"אני לא מחלק מחדש:   עובד א' מקבל 12 ש""ח , עובד ב' מקבל 0 ש""ח",,,,,,12,8d0d2944744db0a8ceb296e08bbcae45,4823aad279f1f5b39e7747493ea0627a
12/12/2021 13:39,12/12/2021 13:40,IP Address,147.161.12.225,100,67,True,12/12/2021 13:40,R_qKl6vTGrtxhrv4B,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,0.83,59.634,60.737,11,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב' מקבל 6 ש""ח",,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,1c351cf40d92f6bbaf24a66b3885bc12
12/12/2021 13:39,12/12/2021 13:41,IP Address,80.246.133.24,100,115,True,12/12/2021 13:41,R_1XhOHzCQfz0YmeR,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,19.706,85.501,86.739,10,"אני לא מחלק מחדש:   עובד א' מקבל 12 ש""ח , עובד ב' מקבל 0 ש""ח",,,,,,,,,,,12,8d0d2944744db0a8ceb296e08bbcae45,c4c9e412093c5fa2dd2bad6f678edec7
12/12/2021 13:43,12/12/2021 13:45,IP Address,188.64.206.161,100,86,True,12/12/2021 13:45,R_3k08z8mKhscwqH6,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,57.744,57.744,60.771,1,"אני לא מחלק מחדש:   עובד א' מקבל 12 ש""ח , עובד ב' מקבל 0 ש""ח",,,,,,12,8d0d2944744db0a8ceb296e08bbcae45,4d3233da687b1e754ab1565cc41cad2a
12/12/2021 13:49,12/12/2021 13:50,IP Address,5.29.43.248,100,88,True,12/12/2021 13:50,R_302jHhBrboDMF68,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,70.213,72.433,72.825,2,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,3d144dbb0b18276f12a6920d865b0c14
12/12/2021 13:51,12/12/2021 13:53,IP Address,93.173.23.102,100,107,True,12/12/2021 13:53,R_24cmwJGkRvOXnWe,,,,,32.07170105,34.81530762,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,93.364,95.811,98.116,3,"אני מחלק מחדש: משתתף א' מקבל 8 ש""ח, משתתף ב' מקבל 4 ש""ח",8,8d0d2944744db0a8ceb296e08bbcae45,3e1361e96e605ea38655ebec2ecdcf16
12/12/2021 13:59,12/12/2021 14:03,IP Address,84.228.3.232,100,234,True,12/12/2021 14:03,R_1lbJloYUSa2WLRK,,,,,32.01229858,34.77049255,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,175.38,200.435,214.449,2,"אני לא מחלק מחדש: משתתף א' מקבל  12 ש""ח, משתתף ב' מקבל 0 ש""ח",12,8d0d2944744db0a8ceb296e08bbcae45,ffdb02bf027709fa3818e86578df4170
12/12/2021 14:02,12/12/2021 14:04,IP Address,185.32.176.234,100,139,True,12/12/2021 14:04,R_2AKZZc9eoMmDWtF,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,20.119,100.065,100.895,15,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,17606cd50fee6b930af718eaa889af9c
12/12/2021 14:07,12/12/2021 14:09,IP Address,5.29.56.33,100,131,True,12/12/2021 14:09,R_28IkwhU7NGc6YsJ,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,5.89,86.9,88.214,31,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,441c5714759591a1d506205551941c02
12/12/2021 14:05,12/12/2021 14:12,IP Address,195.192.229.29,100,411,True,12/12/2021 14:12,R_3q9f7j80os169z7,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,13.7,401.45,403.927,25,"אני מחלק מחדש: עובד א' מקבל 8 ש""ח, עובד ב' מקבל 4 ש""ח",,,,,,8,8d0d2944744db0a8ceb296e08bbcae45,ca9c6ff179a0d30528d64216af402faf
12/12/2021 14:12,12/12/2021 14:14,IP Address,188.64.206.216,100,113,True,12/12/2021 14:14,R_OoNhuLnD6I9yayd,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,9.58,60.51,61.701,4,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב' מקבל 6 ש""ח",,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,f6534894efb7893bde5e80ccc21d69e9
12/12/2021 14:17,12/12/2021 14:18,IP Address,188.64.207.31,100,74,True,12/12/2021 14:18,R_3KOYqznjrwAO0v7,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,5.754,63.843,64.572,11,"אני מחלק מחדש: עובד א' מקבל 8 ש""ח, עובד ב' מקבל 4 ש""ח",,,,,,8,8d0d2944744db0a8ceb296e08bbcae45,be3758adb2d6d81a670f9b7e6f710c12
12/12/2021 14:14,12/12/2021 14:18,IP Address,46.116.149.197,100,257,True,12/12/2021 14:18,R_1LtcjLXNrXZ9Rm2,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,227.696,227.696,230.079,1,"אני מחלק מחדש: משתתף א' מקבל 6 ש""ח, משתתף ב' מקבל 6 ש""ח",6,8d0d2944744db0a8ceb296e08bbcae45,89484d389033b0184ba80b1dd7a7f5e6
12/12/2021 14:16,12/12/2021 14:19,IP Address,45.80.90.34,100,171,True,12/12/2021 14:19,R_272m9CBNKIa84Gz,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,142.966,142.966,148.619,1,"אני מחלק מחדש: משתתף א' מקבל 6 ש""ח, משתתף ב' מקבל 6 ש""ח",6,8d0d2944744db0a8ceb296e08bbcae45,b04cd950784bdbc73835ecf6cfd3b4b2
12/12/2021 14:19,12/12/2021 14:22,IP Address,5.29.41.232,100,190,True,12/12/2021 14:22,R_2Ug74ezWGcRGKE9,,,,,32.08210754,34.81219482,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,2.909,118.022,119.37,15,"אני לא מחלק מחדש:   עובד א' מקבל 12 ש""ח , עובד ב' מקבל 0 ש""ח",,,,,,,,,,,12,8d0d2944744db0a8ceb296e08bbcae45,ba2045a3f0e1fd4480d2be4b1c7201cf
12/12/2021 14:21,12/12/2021 14:23,IP Address,77.138.12.3,100,81,True,12/12/2021 14:23,R_2WOwYqnpjNlTky4,,,,,31.89430237,34.81919861,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,3.09,70.02,71.208,11,"אני מחלק מחדש: עובד א' מקבל 8 ש""ח, עובד ב' מקבל 4 ש""ח",,,,,,8,8d0d2944744db0a8ceb296e08bbcae45,b4f7aa863b6bc9d9bb184d56c2baca94
12/12/2021 14:21,12/12/2021 14:27,IP Address,85.250.83.34,100,366,True,12/12/2021 14:27,R_3I4sfWnB2s2A80Y,,,,,32.08760071,34.87390137,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,28.627,324.153,325.583,25,"אני לא מחלק מחדש: משתתף א' מקבל  12 ש""ח, משתתף ב' מקבל 0 ש""ח",12,8d0d2944744db0a8ceb296e08bbcae45,9dc896f9b289f4fe1278eae7d86eb184
12/12/2021 14:27,12/12/2021 14:29,IP Address,85.64.1.168,100,168,True,12/12/2021 14:29,R_3mfbuRWkY01fOvj,,,,,32.76049805,35.1519928,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,135.7,135.7,138.904,1,"אני לא מחלק מחדש: משתתף א' מקבל  12 ש""ח, משתתף ב' מקבל 0 ש""ח",12,8d0d2944744db0a8ceb296e08bbcae45,b19a0aa44ff21700bc5babeb884b0b7d
12/12/2021 14:29,12/12/2021 14:30,IP Address,5.22.128.215,100,88,True,12/12/2021 14:30,R_3EbtVgbQM5UKcNZ,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,67.143,67.143,68.547,1,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,a6247205ce7794e736bf35e243afbebf
12/12/2021 14:36,12/12/2021 14:37,IP Address,46.117.207.98,100,31,True,12/12/2021 14:37,R_syQCzwNRQ5jcR7X,,,,,32.06289673,34.87030029,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,8.902,15.567,23.381,2,"אני מחלק מחדש: עובד א' מקבל 8 ש""ח, עובד ב' מקבל 4 ש""ח",,,,,,8,8d0d2944744db0a8ceb296e08bbcae45,3b2c09b5bd11dea4e144f18a84dbf9b3
12/12/2021 14:38,12/12/2021 14:39,IP Address,89.139.102.8,100,66,True,12/12/2021 14:39,R_2rirT5rRyUfzMg9,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,53.56,55.819,56.914,2,"אני מחלק מחדש: עובד א' מקבל 10 ש""ח, עובד ב' מקבל 2 ש""ח",,,,,,10,8d0d2944744db0a8ceb296e08bbcae45,073c2ca4a49b2637a1013d69badbb095
12/12/2021 14:37,12/12/2021 14:40,IP Address,141.226.89.136,100,182,True,12/12/2021 14:40,R_1oCpdyx6v3QY6V5,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,33.62,127.216,129.251,8,"אני מחלק מחדש:    עובד א' מקבל 10 ש""ח, עובד ב' מקבל 2 ש""ח",,,,,,,,,,,10,8d0d2944744db0a8ceb296e08bbcae45,1313ae77d2b66abe35039b969d7e52b9
12/12/2021 14:40,12/12/2021 14:43,IP Address,79.179.149.35,100,203,True,12/12/2021 14:43,R_1fk0I5IKuQP1BiM,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,96.89,193.23,195.765,2,"אני מחלק מחדש: משתתף א' מקבל 8 ש""ח, משתתף ב' מקבל 4 ש""ח",8,8d0d2944744db0a8ceb296e08bbcae45,578152ca9ef8dc1ce47afc8f51e6a30f
12/12/2021 14:41,12/12/2021 14:44,IP Address,2.55.35.135,100,172,True,12/12/2021 14:44,R_1Nvbc9NJ2zDU9RD,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,5.367,147.577,153.639,28,"אני לא מחלק מחדש: משתתף א' מקבל  12 ש""ח, משתתף ב' מקבל 0 ש""ח",12,8d0d2944744db0a8ceb296e08bbcae45,81e1445fb252594976a6a1956a85d7d2
12/12/2021 14:45,12/12/2021 14:49,IP Address,77.126.12.189,100,260,True,12/12/2021 14:49,R_9oWFZMtiTeCFMQ1,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,232.075,232.075,234.77,1,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,6d94fc6caba71e510b98daec00b355d5
12/12/2021 14:52,12/12/2021 14:54,IP Address,79.181.70.192,100,159,True,12/12/2021 14:54,R_2QQlMb8RReRvdc5,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,69.931,69.931,72.795,1,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב' מקבל 6 ש""ח",,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,463639cc119cde35f927e93b3c1bea63
12/12/2021 14:56,12/12/2021 14:57,IP Address,46.19.85.49,100,108,True,12/12/2021 14:58,R_1gLQDhla2jK8sBO,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,79.741,81.905,87.117,2,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,870be7f851288f9a7503aa286c4699ca
12/12/2021 15:03,12/12/2021 15:05,IP Address,109.253.198.54,100,71,True,12/12/2021 15:05,R_1HnnUQqbGoVYI2h,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,15.01,63.043,64.372,10,"אני לא מחלק מחדש: משתתף א' מקבל  12 ש""ח, משתתף ב' מקבל 0 ש""ח",12,8d0d2944744db0a8ceb296e08bbcae45,464708888f63c8817592fca6e94371a0
12/12/2021 15:18,12/12/2021 15:19,IP Address,141.226.9.24,100,38,True,12/12/2021 15:19,R_2s0Xk6iBQiIA2kJ,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,23.762,23.762,27.31,1,"אני לא מחלק מחדש:   עובד א' מקבל 12 ש""ח , עובד ב' מקבל 0 ש""ח",,,,,,12,8d0d2944744db0a8ceb296e08bbcae45,dcf9082a17123c1adc46b4f19dc90e6c
12/12/2021 15:43,12/12/2021 15:44,IP Address,5.28.133.152,100,45,True,12/12/2021 15:44,R_2YmoWdrGU4KpSZ1,,,,,32.08210754,34.81219482,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,31.027,31.027,37.26,1,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב' מקבל 6 ש""ח",,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,b31afad0c05c30cce2eee1d769160425
12/12/2021 15:50,12/12/2021 15:50,IP Address,5.29.9.174,100,16,True,12/12/2021 15:50,R_3QQcozm8e9rjigb,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,0.849,8.328,8.9,3,"אני מחלק מחדש: עובד א' מקבל 0 ש""ח, עובד ב' מקבל 12 ש""ח",,,,,,,,,,,0,8d0d2944744db0a8ceb296e08bbcae45,245e2e9afd17925e9219c38b365c183d
