userID,Finished,luck,merit,inheritance,SC0,time_submit,treatment,personal_income,education,religion,n_kids,age,female,income_label,redistribution,applied_inequality,high education
a08c92ceee3a76a9f146cf04eb8764b6,True,TRUE,FALSE,FALSE,6,68.469,luck,2,3,1,5,38,TRUE,Low Income,6,0,FALSE
a0a89dbb13a35b7999d968d7e06ee262,True,TRUE,FALSE,FALSE,6,78.111,luck,5,6,1,1,32,FALSE,High Income,6,0,TRUE
a3c14d05842c55f6e5bc42e4542cbf36,True,TRUE,FALSE,FALSE,6,100.118,luck,5,4,1,1,52,TRUE,High Income,6,0,FALSE
a413b2e14e9c0d1081c7e826c99b3851,True,TRUE,FALSE,FALSE,12,86.144,luck,2,4,1,3,35,FALSE,Low Income,0,1,FALSE
a5eabae7470e525d09fada192d658cb4,True,FALSE,FALSE,TRUE,6,129.271,inheritance,2,1,1,2,36,TRUE,Low Income,6,0,FALSE
a6247205ce7794e736bf35e243afbebf,True,TRUE,FALSE,FALSE,6,68.547,luck,2,5,1,1,42,TRUE,Low Income,6,0,TRUE
a6761e183d4ace6737fbb911a662572f,True,FALSE,TRUE,FALSE,8,90.265,merit,1,2,1,4,46,TRUE,Low Income,4,0.3333333333333333,FALSE
a7dff61e62081bf55fc36b6e1284e9f6,True,FALSE,TRUE,FALSE,8,78.234,merit,6,5,1,4,51,FALSE,NA,4,0.3333333333333333,TRUE
a90e4ea450554da7036fcc34f5eaab9f,True,FALSE,TRUE,FALSE,8,51.509,merit,1,4,1,1,20,TRUE,Low Income,4,0.3333333333333333,FALSE
abd9f51027fe11f9623b65e46e9fe156,True,TRUE,FALSE,FALSE,6,71.695,luck,2,4,1,1,70,TRUE,Low Income,6,0,FALSE
acbcefc36a2fb7b745d33253a4ccfc93,True,FALSE,FALSE,TRUE,6,75.185,inheritance,1,5,1,1,29,FALSE,Low Income,6,0,TRUE
aeac4f3f0209eb989093f7bdc93e7fb4,True,TRUE,FALSE,FALSE,6,127.462,luck,3,6,1,2,51,FALSE,Average Income,6,0,TRUE
aec2c7d61a17915cb4b5d2812961324d,True,FALSE,FALSE,TRUE,12,124.372,inheritance,1,4,1,1,19,FALSE,Low Income,0,1,FALSE
aeda76654eb955b31634cc7461464e46,True,FALSE,FALSE,TRUE,12,112.17,inheritance,4,4,1,3,60,FALSE,High Income,0,1,FALSE
b04cd950784bdbc73835ecf6cfd3b4b2,True,FALSE,FALSE,TRUE,6,148.619,inheritance,1,2,1,1,68,FALSE,Low Income,6,0,FALSE
b070f074e9b1f4c76fc8ce2fed70f4d1,True,FALSE,FALSE,TRUE,10,114.484,inheritance,3,3,1,0,25,FALSE,Average Income,2,0.6666666666666666,FALSE
b08e837e8d6fa4cd7df28e40276a50b8,True,TRUE,FALSE,FALSE,12,42.759,luck,1,3,1,4,39,TRUE,Low Income,0,1,FALSE
b19a0aa44ff21700bc5babeb884b0b7d,True,FALSE,FALSE,TRUE,12,138.904,inheritance,4,5,1,1,69,TRUE,High Income,0,1,TRUE
b31afad0c05c30cce2eee1d769160425,True,FALSE,TRUE,FALSE,6,37.26,merit,4,5,1,2,33,FALSE,High Income,6,0,TRUE
b3392ead997d8690ff7835be08e6d215,True,FALSE,FALSE,TRUE,6,154.261,inheritance,6,3,1,1,57,TRUE,NA,6,0,FALSE
b49a09cc0a50c5b18bcbc2d3145f9548,True,FALSE,FALSE,TRUE,12,92.841,inheritance,5,5,1,1,65,TRUE,High Income,0,1,TRUE
b4f7aa863b6bc9d9bb184d56c2baca94,True,FALSE,TRUE,FALSE,8,71.208,merit,4,5,1,3,43,FALSE,High Income,4,0.3333333333333333,TRUE
b548aebf1aa11a980526f00db4bb9cae,True,FALSE,TRUE,FALSE,6,107.586,merit,1,6,1,1,29,TRUE,Low Income,6,0,TRUE
b58b488c9dee6c1c4dec2ca042347d26,True,TRUE,FALSE,FALSE,6,94.07,luck,1,3,1,1,22,FALSE,Low Income,6,0,FALSE
b5b45ff3e25a429db97ee70cfd4d4c66,True,TRUE,FALSE,FALSE,12,138.106,luck,2,2,1,1,61,TRUE,Low Income,0,1,FALSE
b6232f4288884b8258d4b93e72408184,True,FALSE,FALSE,TRUE,8,114.732,inheritance,1,5,1,1,27,TRUE,Low Income,4,0.3333333333333333,TRUE
b7840ad09fb03cab958c0d834bce6c5e,True,FALSE,TRUE,FALSE,12,84.408,merit,2,3,1,1,55,TRUE,Low Income,0,1,FALSE
b82815c482025798168a6e6369eaf14b,True,FALSE,FALSE,TRUE,12,81.689,inheritance,5,5,1,0,32,FALSE,High Income,0,1,TRUE
b901e02263035b552fb943960464bae0,True,FALSE,FALSE,TRUE,6,254.462,inheritance,6,3,1,1,18,FALSE,NA,6,0,FALSE
b9bff6279aba4be4ae14a729b66ca6d5,True,FALSE,TRUE,FALSE,8,84.562,merit,1,3,1,1,70,TRUE,Low Income,4,0.3333333333333333,FALSE
ba2045a3f0e1fd4480d2be4b1c7201cf,True,TRUE,FALSE,FALSE,12,119.37,luck,6,3,1,1,51,TRUE,NA,0,1,FALSE
ba6a625772530f54985d3ba25421ea08,True,FALSE,FALSE,TRUE,8,101.545,inheritance,2,3,1,1,23,TRUE,Low Income,4,0.3333333333333333,FALSE
be3758adb2d6d81a670f9b7e6f710c12,True,FALSE,TRUE,FALSE,8,64.572,merit,6,3,1,1,18,FALSE,NA,4,0.3333333333333333,FALSE
be82db645680501ba38b2552ef850562,True,FALSE,FALSE,TRUE,6,1145.181,inheritance,6,4,1,1,65,TRUE,NA,6,0,FALSE
beed0c96e3d84b964a0230232da55439,True,TRUE,FALSE,FALSE,8,37.809,luck,0,1,1,0,21,FALSE,NA,4,0.3333333333333333,FALSE
c015c0562ba8a375e5f097e291968762,True,TRUE,FALSE,FALSE,6,60.292,luck,3,4,1,3,48,FALSE,Average Income,6,0,FALSE
c1ec299a4fa7765d98eecf6b05ccbbf1,True,FALSE,FALSE,TRUE,4,28.637,inheritance,5,4,1,1,31,FALSE,High Income,8,0.3333333333333333,FALSE
c2bea00c291a507323a80d1bcbb537af,True,FALSE,FALSE,TRUE,12,69.417,inheritance,4,5,1,1,63,FALSE,High Income,0,1,TRUE
c383be152e4383906ade8a396ff7a0d5,True,FALSE,FALSE,TRUE,6,109.039,inheritance,2,6,1,2,63,FALSE,Low Income,6,0,TRUE
c4c9e412093c5fa2dd2bad6f678edec7,True,TRUE,FALSE,FALSE,12,86.739,luck,2,3,1,1,54,TRUE,Low Income,0,1,FALSE
c6202c1a622d0f3452244dbaaf5b3277,True,FALSE,TRUE,FALSE,8,57.061,merit,4,6,1,2,59,TRUE,High Income,4,0.3333333333333333,TRUE
c6744951607163a9e7d29b1ed3720c24,True,TRUE,FALSE,FALSE,6,229.327,luck,1,4,1,0,20,TRUE,Low Income,6,0,FALSE
c73155d6e28c96cd898bb5b2f522d1d7,True,FALSE,TRUE,FALSE,12,79.087,merit,1,3,1,1,23,TRUE,Low Income,0,1,FALSE
c75ca9cc781d2b3f3ab877ad57248df1,True,FALSE,TRUE,FALSE,8,56.926,merit,4,5,1,1,48,FALSE,High Income,4,0.3333333333333333,TRUE
c892564abc745f2947ee7133cb5ebd99,True,FALSE,FALSE,TRUE,12,123.595,inheritance,2,1,1,2,50,TRUE,Low Income,0,1,FALSE
c991a0254464eeedb19a8d723fe4ed55,True,FALSE,TRUE,FALSE,8,89.341,merit,2,3,1,2,52,TRUE,Low Income,4,0.3333333333333333,FALSE
ca9c6ff179a0d30528d64216af402faf,True,FALSE,TRUE,FALSE,8,403.927,merit,6,3,1,1,29,FALSE,NA,4,0.3333333333333333,FALSE
cadf198ee3b68737aefd8dc77cf66b72,True,FALSE,FALSE,TRUE,12,20.212,inheritance,4,6,1,4,46,TRUE,High Income,0,1,TRUE
cb7418b8120eefa00aacf6b350f3e981,True,FALSE,TRUE,FALSE,8,50.548,merit,6,6,1,4,47,FALSE,NA,4,0.3333333333333333,TRUE
cced25301d74f42328b90a762b0bae0e,True,TRUE,FALSE,FALSE,6,140.498,luck,4,5,1,1,60,TRUE,High Income,6,0,TRUE
cd23d57a85e75248143072f6fd3b3bc6,True,FALSE,TRUE,FALSE,6,34.306,merit,1,3,1,1,18,FALSE,Low Income,6,0,FALSE
cd714b1d24d52c320647b52bb599753c,True,TRUE,FALSE,FALSE,12,106.103,luck,2,3,1,3,49,TRUE,Low Income,0,1,FALSE
ced4f89429673bbcb3d13f917fc5b224,True,FALSE,FALSE,TRUE,6,87.852,inheritance,4,5,1,4,26,TRUE,High Income,6,0,TRUE
d0696ca7551c836d7e5194bf627e3632,True,TRUE,FALSE,FALSE,10,22.355,luck,2,4,1,1,22,TRUE,Low Income,2,0.6666666666666666,FALSE
d29b88848dc9d501ab60316ac8977b58,True,FALSE,FALSE,TRUE,12,124.52,inheritance,4,5,1,2,59,FALSE,High Income,0,1,TRUE
d29cfd079ac4e1ac01d5f297ea4fc51d,True,FALSE,TRUE,FALSE,8,121.278,merit,3,5,1,1,64,TRUE,Average Income,4,0.3333333333333333,TRUE
d4a9f373843912eb06a735b496a38dab,True,FALSE,TRUE,FALSE,12,65.935,merit,1,3,1,1,19,FALSE,Low Income,0,1,FALSE
d584f253df28328231622f74ad534901,True,FALSE,FALSE,TRUE,12,99.141,inheritance,1,5,1,3,35,TRUE,Low Income,0,1,TRUE
d5f741a7cff28ca21c61e1ebb1c3da65,True,FALSE,FALSE,TRUE,6,289.408,inheritance,1,5,1,4,54,TRUE,Low Income,6,0,TRUE
d66acf7a045481326ca7112c22d74682,True,FALSE,FALSE,TRUE,12,86.913,inheritance,2,4,1,4,53,TRUE,Low Income,0,1,FALSE
d7eda11ce39e072973a184afd2cb4bfe,True,TRUE,FALSE,FALSE,12,120.765,luck,0,4,1,0,22,TRUE,NA,0,1,FALSE
d880db0af2e5aadb4b88ed7ded76fadd,True,FALSE,TRUE,FALSE,12,85.196,merit,0,5,1,1,32,FALSE,NA,0,1,TRUE
d8a67e2799f9516608cfb18970b53621,True,TRUE,FALSE,FALSE,10,118.39,luck,6,3,1,0,19,TRUE,NA,2,0.6666666666666666,FALSE
d8c4773d248aa56a1c53ce5f3b9fea68,True,FALSE,FALSE,TRUE,6,103.454,inheritance,3,4,1,1,24,TRUE,Average Income,6,0,FALSE
da20a0500b325417a2ad5e87332fbb94,True,FALSE,FALSE,TRUE,12,15.502,inheritance,2,5,1,1,25,FALSE,Low Income,0,1,TRUE
db81ae6acdc9291eeec40e25c559c209,True,TRUE,FALSE,FALSE,12,147.598,luck,2,3,1,1,61,TRUE,Low Income,0,1,FALSE
dbbf603ff0e99629dda5d75b6f75f966,True,TRUE,FALSE,FALSE,6,41.109,luck,4,5,1,2,58,FALSE,High Income,6,0,TRUE
dc05d0cb86ca0e73640f180e4ccdd540,True,TRUE,FALSE,FALSE,6,97.113,luck,3,4,1,4,39,FALSE,Average Income,6,0,FALSE
dcc8c14de9fe2c13e1b88ddd9f0ae8f5,True,FALSE,TRUE,FALSE,12,87.285,merit,2,3,1,3,43,TRUE,Low Income,0,1,FALSE
dcf9082a17123c1adc46b4f19dc90e6c,True,FALSE,TRUE,FALSE,12,27.31,merit,3,5,1,1,69,FALSE,Average Income,0,1,TRUE
de214866ab76d9f7d4d4a404096139fb,True,TRUE,FALSE,FALSE,8,56.269,luck,2,5,1,9,44,FALSE,Low Income,4,0.3333333333333333,TRUE
de57ce09f17dc74b6300992ebfec5510,True,FALSE,FALSE,TRUE,10,101.7,inheritance,1,3,1,0,50,FALSE,Low Income,2,0.6666666666666666,FALSE
df4313ad39fb665879d75a7de30413fd,True,FALSE,TRUE,FALSE,10,95.233,merit,2,5,1,1,70,FALSE,Low Income,2,0.6666666666666666,TRUE
dfa037a53e121ecc9e0926800c3e814e,True,TRUE,FALSE,FALSE,6,66.672,luck,1,3,1,1,60,TRUE,Low Income,6,0,FALSE
dffcc1312db0bf4d9fa0a1c6ffc17333,True,FALSE,FALSE,TRUE,6,126.825,inheritance,2,3,1,1,32,FALSE,Low Income,6,0,FALSE
e14f4c451188889cad7a4a2252e3f8a4,True,TRUE,FALSE,FALSE,6,60.974,luck,1,4,1,1,46,FALSE,Low Income,6,0,FALSE
e2f7359d063efa3e977cdc5a92dfd8a7,True,TRUE,FALSE,FALSE,4,43.152,luck,1,5,1,3,34,TRUE,Low Income,8,0.3333333333333333,TRUE
e3d581fca85a6a54b48f7488b90ba959,True,FALSE,TRUE,FALSE,6,38.224,merit,1,3,1,0,41,FALSE,Low Income,6,0,FALSE
e57410b3cf83624db5a94381b45f450d,True,TRUE,FALSE,FALSE,6,76.312,luck,2,4,1,3,42,TRUE,Low Income,6,0,FALSE
e79f591ac0985409027873c575006794,True,TRUE,FALSE,FALSE,6,73.266,luck,1,4,1,1,18,FALSE,Low Income,6,0,FALSE
e7d79af76015d86b3e6ce25da1f3a223,True,FALSE,TRUE,FALSE,12,86.988,merit,1,3,1,1,59,FALSE,Low Income,0,1,FALSE
e867d7cfe1ce533edbc9821585929a5c,True,FALSE,FALSE,TRUE,8,179.937,inheritance,4,6,1,2,59,TRUE,High Income,4,0.3333333333333333,TRUE
e8d65dff9dda464825550c87c677c6a5,True,TRUE,FALSE,FALSE,10,69.889,luck,1,3,1,1,51,FALSE,Low Income,2,0.6666666666666666,FALSE
e9280f91e53b5d732188858f70752520,True,TRUE,FALSE,FALSE,6,58.088,luck,1,6,1,0,30,TRUE,Low Income,6,0,TRUE
e964bab0578083549bbf4a73db5d74b8,True,FALSE,FALSE,TRUE,6,166.359,inheritance,4,3,1,2,32,FALSE,High Income,6,0,FALSE
e98eba535df42f5d6e0b10ef5025abde,True,FALSE,TRUE,FALSE,8,44.973,merit,5,5,1,1,29,TRUE,High Income,4,0.3333333333333333,TRUE
e9f3f5c29ee7db9b73c8ff84aac6535f,True,FALSE,FALSE,TRUE,6,93.633,inheritance,1,5,1,1,26,TRUE,Low Income,6,0,TRUE
ebf38f9b47d2d1c11bf39ff82293b056,True,FALSE,FALSE,TRUE,6,64.318,inheritance,1,3,1,1,21,TRUE,Low Income,6,0,FALSE
eed870f9d8a105ff7458839b721cb695,True,TRUE,FALSE,FALSE,6,130.718,luck,6,6,1,2,35,TRUE,NA,6,0,TRUE
f016fb884f01670467afbafc77ef13ce,True,TRUE,FALSE,FALSE,12,70.016,luck,3,5,1,3,34,FALSE,Average Income,0,1,TRUE
f04cd7399b2b0128970efb6d20b5c551,True,FALSE,TRUE,FALSE,8,48.106,merit,2,5,1,1,45,FALSE,Low Income,4,0.3333333333333333,TRUE
f09cbd79cccb844faf7a809573a913c9,True,TRUE,FALSE,FALSE,6,113.466,luck,2,4,1,4,54,FALSE,Low Income,6,0,FALSE
f1ea154c843f7cf3677db7ce922a2d17,True,TRUE,FALSE,FALSE,12,102.051,luck,3,3,1,4,41,FALSE,Average Income,0,1,FALSE
f39a90a031107f5188e374cc30907ce2,True,TRUE,FALSE,FALSE,8,57.689,luck,2,4,1,1,22,TRUE,Low Income,4,0.3333333333333333,FALSE
f4184f52b86318e43f48f412954f1a8e,True,TRUE,FALSE,FALSE,6,123.862,luck,2,5,1,3,29,FALSE,Low Income,6,0,TRUE
f5c5b67f6d69ea6b7db7e49a2d15d55b,True,FALSE,TRUE,FALSE,8,85.78,merit,1,3,1,1,24,TRUE,Low Income,4,0.3333333333333333,FALSE
f5d543b89eb89b19ea0eb2c67359a625,True,FALSE,FALSE,TRUE,6,53.631,inheritance,1,3,1,1,24,TRUE,Low Income,6,0,FALSE
f6534894efb7893bde5e80ccc21d69e9,True,FALSE,TRUE,FALSE,6,61.701,merit,1,4,1,0,20,TRUE,Low Income,6,0,FALSE
f7902a7a8d4ce380fcc8ae6f6bdfe895,True,FALSE,TRUE,FALSE,10,124.249,merit,6,3,1,1,38,TRUE,NA,2,0.6666666666666666,FALSE
f83630579d055dc5843ae693e7cdafe0,True,FALSE,TRUE,FALSE,6,133.833,merit,1,3,1,1,66,TRUE,Low Income,6,0,FALSE
f929ced6927c42fccd12b7765cdf5130,True,TRUE,FALSE,FALSE,6,95.423,luck,1,4,1,1,25,TRUE,Low Income,6,0,FALSE
f9685e5779956fd390a9e922b9339cd6,True,FALSE,TRUE,FALSE,6,122.408,merit,1,4,1,1,59,TRUE,Low Income,6,0,FALSE
f97c30199a5b29201e9f90e18cccfd84,True,TRUE,FALSE,FALSE,6,20.373,luck,0,1,1,1,19,TRUE,NA,6,0,FALSE
fa9b529337b80bb3f9e9524445d0faa0,True,FALSE,FALSE,TRUE,6,69.987,inheritance,2,5,1,1,30,TRUE,Low Income,6,0,TRUE
fc6f335fa733e39d1bfd943ec8d97707,True,FALSE,FALSE,TRUE,6,135.236,inheritance,5,6,1,4,42,FALSE,High Income,6,0,TRUE
fdb150533462390f88a8c6eebf8da378,True,TRUE,FALSE,FALSE,0,3.93,luck,2,5,1,6,34,FALSE,Low Income,12,1,TRUE
fdeaaf7ea6e66f37e2a31a7d202633e0,True,TRUE,FALSE,FALSE,12,187.131,luck,4,5,1,3,37,FALSE,High Income,0,1,TRUE
ffdb02bf027709fa3818e86578df4170,True,FALSE,FALSE,TRUE,12,214.449,inheritance,1,5,1,1,48,FALSE,Low Income,0,1,TRUE
